NO2,PM10,PM25,CO,SO2,OZONE,NOX,AQI,updatedAt,postalCode,lat,lng
16.9191,73,34.80539507,1.193810216,1.603053435,NULL,34.06317994,98,"Jul 31, 2019 3:22:13",560008,12.9673,77.6433
4.78723,45,15,0.61,0.4198473282,14.405,5.3,54,"Jul 31, 2019 3:22:13",560008,12.9755,77.6234
15.6995,NULL,65.97,0.747380981,1.545801527,NULL,31.01047096,158,"Jul 31, 2019 2:22:20",560008,12.9673,77.6433
5.31915,37,14,0.62,0.4961832061,12.545,5.8,53,"Jul 31, 2019 2:22:20",560008,12.9755,77.6234
13.8482,NULL,18.23,0.6315264031,1.694656489,NULL,17.32978197,59,"Jul 31, 2019 0:40:05",560008,12.9673,77.6433
2.97872,34,13,0.4,0.3816793893,NULL,3.8,51,"Jul 31, 2019 0:40:05",560008,12.9755,77.6234
13.4192,57,20.26995543,0.6792442058,1.683206107,NULL,16.01102986,69,"Jul 30, 2019 23:37:15",560008,12.9673,77.6433
3.29787,29,12,0.41,0.4580152672,12.935,3.6,52,"Jul 30, 2019 23:37:15",560008,12.9755,77.6234
22.8549,101,33.77930859,1.364615166,2.373142864,14.11,39.94948084,96,"Jul 30, 2019 17:44:06",560008,12.9673,77.6433
8.88298,52,14,0.55,0.4198473282,13.23,9.4,54,"Jul 30, 2019 17:44:06",560008,12.9755,77.6234
20.0572,99,26.14787281,1.440117974,3.033530503,14.31,36.91000363,82,"Jul 30, 2019 16:41:24",560008,12.9673,77.6433
9.09575,53,16,0.68,0.3435114504,12.545,9.9,57,"Jul 30, 2019 16:41:24",560008,12.9755,77.6234
17.7904,78,23.37989038,1.522481246,2.470820055,14.11,29.68258252,75,"Jul 30, 2019 13:22:17",560008,12.9673,77.6433
6.38298,50,17,0.52,0.4198473282,14.7,6.7,57,"Jul 30, 2019 13:22:17",560008,12.9755,77.6234
20.7542,97,25.88671164,0.7465640446,2.75310695,14.015,37.41775956,81,"Jul 30, 2019 12:04:55",560008,12.9673,77.6433
3.7234,38,9,0.37,0.3053435115,19.5,4.4,40,"Jul 30, 2019 12:04:55",560008,12.9755,77.6234
19.846,81,37.76216451,5.860298713,2.772084259,13.915,39.68225124,103,"Jul 30, 2019 9:45:28",560008,12.9673,77.6433
3.7234,44,17,0.48,0.4198473282,17.15,4.3,59,"Jul 30, 2019 9:45:28",560008,12.9755,77.6234
17.2639,97,29.73339798,0.7450406045,2.802946867,14.015,26.6938292,85,"Jul 30, 2019 9:22:24",560008,12.9673,77.6433
2.97872,45,12,0.34,0.4580152672,20.68,3.4,52,"Jul 30, 2019 9:22:24",560008,12.9755,77.6234
16.9038,102,21.97614911,0.9454140572,2.439456786,15.485,24.06245001,78,"Jul 30, 2019 3:59:29",560008,12.9673,77.6433
NULL,22,8,0.3,0.3816793893,13.72,NULL,33,"Jul 30, 2019 3:59:29",560008,12.9755,77.6234
19.248,102,32.29201515,0.759826404,2.605589843,15.485,32.64268246,91,"Jul 30, 2019 3:22:16",560008,12.9673,77.6433
5.31915,42,17,0.46,0.4198473282,13.525,5.9,57,"Jul 30, 2019 3:22:16",560008,12.9755,77.6234
14.6869,102,15.90415202,0.9857308121,2.360543584,15.485,17.64767888,75,"Jul 29, 2019 23:53:03",560008,12.9673,77.6433
1.2766,23,10,0.25,0.3053435115,NULL,1.5,45,"Jul 29, 2019 23:53:03",560008,12.9755,77.6234
14.2268,102,29.47365091,0.9327368589,2.346006941,15.485,16.80978681,86,"Jul 29, 2019 23:22:07",560008,12.9673,77.6433
1.70213,25,9,NULL,0.3053435115,14.015,2.3,40,"Jul 29, 2019 23:22:07",560008,12.9755,77.6234
21.1494,102,22.03599855,0.8879041922,1.91821432,15.485,29.44345819,78,"Jul 29, 2019 21:34:17",560008,12.9673,77.6433
2.28723,24,9,0.38,0.4961832061,15.68,2.5,39,"Jul 29, 2019 21:34:17",560008,12.9755,77.6234
14.6464,102,12.79742232,1.292105504,2.445686775,15.485,17.76193689,78,"Jul 29, 2019 21:22:20",560008,12.9673,77.6433
1.2766,27,18,0.24,0.3816793893,14.505,1.4,59,"Jul 29, 2019 21:22:20",560008,12.9755,77.6234
18.6258,102,28.31474823,0.8011225133,2.007510838,15.485,25.99395446,86,"Jul 29, 2019 20:17:02",560008,12.9673,77.6433
3.19149,28,10,0.39,0.6106870229,16.465,3.7,45,"Jul 29, 2019 20:17:02",560008,12.9755,77.6234
24.6512,102,33.17887494,0.8485667917,2.034507459,15.485,37.9910455,92,"Jul 29, 2019 17:08:42",560008,12.9673,77.6433
6.59574,37,11,0.66,0.534351145,13.62,7,50,"Jul 29, 2019 17:08:42",560008,12.9755,77.6234
19.3232,102,20.1044941,0.9031930021,2.105114009,15.485,27.22902914,75,"Jul 29, 2019 16:46:31",560008,12.9673,77.6433
7.28723,45,11,0.68,0.3816793893,14.405,7.9,47,"Jul 29, 2019 16:46:31",560008,12.9755,77.6234
31.5594,102,36.1114972,0.7927980011,1.986744206,15.485,52.88267279,105,"Jul 29, 2019 16:22:03",560008,12.9673,77.6433
5.58511,31,13,0.53,0.4961832061,14.31,6.1,51,"Jul 29, 2019 16:22:03",560008,12.9755,77.6234
16.3047,102,12.8518309,1.163048362,2.154953926,15.485,22.06565526,75,"Jul 29, 2019 13:41:39",560008,12.9673,77.6433
3.98936,48,14,0.55,0.534351145,19.405,4.8,54,"Jul 29, 2019 13:41:39",560008,12.9755,77.6234
18.9087,107,15.26742353,0.6332,2.188681198,14.31,37.13758368,76,"Jul 29, 2019 13:13:36",560008,12.9673,77.6433
2.71277,49,16,0.52,0.4961832061,21.365,3.3,57,"Jul 29, 2019 13:13:36",560008,12.9755,77.6234
16.0727,96,17.73742474,1.326801072,2.451990784,12.35,23.67935437,70,"Jul 29, 2019 12:47:07",560008,12.9673,77.6433
4.09574,55,18,0.56,0.534351145,19.795,4.5,62,"Jul 29, 2019 12:47:07",560008,12.9755,77.6234
16.8268,90,15.83871358,0.9877,2.107403993,14.11,32.05001684,69,"Jul 29, 2019 10:38:23",560008,12.9673,77.6433
3.61702,47,14,0.56,0.7633587786,19.7,4.3,51,"Jul 29, 2019 10:38:23",560008,12.9755,77.6234
15.1589,88,13.40903397,0.9210748383,1.881112985,13.915,21.99045291,65,"Jul 29, 2019 6:22:15",560008,12.9673,77.6433
3.61702,45,10,0.53,0.6870229008,17.835,4.3,44,"Jul 29, 2019 6:22:15",560008,12.9755,77.6234
11.1714,42,22.37027461,0.8645747648,2.310916987,9.505,14.61464587,75,"Jul 29, 2019 4:33:36",560008,12.9673,77.6433
NULL,38,12,0.4,0.534351145,15.385,NULL,50,"Jul 29, 2019 4:33:36",560008,12.9755,77.6234
12.3396,58,40.26510716,0.8084057212,2.92311473,14.6,28.20857744,115,"Jul 29, 2019 1:22:34",560008,12.9673,77.6433
3.61702,40,12,0.45,0.572519084,12.84,4.1,52,"Jul 29, 2019 1:22:34",560008,12.9755,77.6234
18.9231,92,52.91145141,1.04539399,1.970696843,15.19,28.50094676,146,"Jul 28, 2019 19:40:38",560008,12.9673,77.6433
6.91489,55,24,0.47,0.4580152672,14.505,7.4,79,"Jul 28, 2019 19:40:38",560008,12.9755,77.6234
15.2096,68,27.578145,0.6433174417,1.972773506,15.485,24.53104792,87,"Jul 28, 2019 19:22:33",560008,12.9673,77.6433
2.18085,50,15,0.35,0.4580152672,16.365,2.4,55,"Jul 28, 2019 19:22:33",560008,12.9755,77.6234
25.4684,64,64.31086962,2.081224865,2.732488357,14.21,62.30305711,152,"Jul 28, 2019 15:22:30",560008,12.9673,77.6433
14.5745,50,17,1.34,0.572519084,8.23,15.7,58,"Jul 28, 2019 15:22:30",560008,12.9755,77.6234
24.7797,48,55.58947116,2.302321251,2.68293578,14.8,57.01082514,147,"Jul 28, 2019 14:52:19",560008,12.9673,77.6433
14.5213,39,17,1.16,0.4580152672,8.035,14.9,57,"Jul 28, 2019 14:52:19",560008,12.9755,77.6234
16.8388,86,32.84139362,0.8410136961,2.275975072,14.405,21.36169717,91,"Jul 28, 2019 11:26:41",560008,12.9673,77.6433
2.97872,48,14,0.5,0.4580152672,18.915,3.9,52,"Jul 28, 2019 11:26:41",560008,12.9755,77.6234
16.0466,78,25.36148035,0.9117940015,1.816810444,14.505,19.59096603,81,"Jul 28, 2019 7:22:16",560008,12.9673,77.6433
3.29787,53,15,0.45,0.4580152672,21.365,3.9,54,"Jul 28, 2019 7:22:16",560008,12.9755,77.6234
16.1616,78,37.79257405,0.5729053368,1.733456576,13.915,19.97051433,105,"Jul 28, 2019 6:22:16",560008,12.9673,77.6433
2.92553,54,17,0.44,0.4580152672,20.285,3.2,60,"Jul 28, 2019 6:22:16",560008,12.9755,77.6234
13.934,NULL,90.49,0.44,2.183961929,15.485,21.62317753,165,"Jul 28, 2019 4:42:15",560008,12.9673,77.6433
2.81915,40,14,0.38,0.3816793893,15.19,3.5,53,"Jul 28, 2019 4:42:15",560008,12.9755,77.6234
14.3209,59,14.38086003,0.79,1.738119301,13.915,20.29679474,51,"Jul 27, 2019 21:58:33",560008,12.9673,77.6433
2.60638,34,7,0.29,0.4580152672,16.76,3.4,30,"Jul 27, 2019 21:58:33",560008,12.9755,77.6234
12.9974,48,11.07617201,0.62,1.41221374,14.505,18.56619127,47,"Jul 27, 2019 21:41:55",560008,12.9673,77.6433
1.91489,30,9,0.25,0.4198473282,17.54,2.2,39,"Jul 27, 2019 21:41:55",560008,12.9755,77.6234
15.9424,67,19.1448157,NULL,1.982451578,13.72,25.07070826,70,"Jul 27, 2019 17:28:41",560008,12.9673,77.6433
4.09574,44,18,0.35,0.4580152672,15.875,4.8,62,"Jul 27, 2019 17:28:41",560008,12.9755,77.6234
20.5193,96,23.16851844,1.34,1.519847605,14.21,34.09113706,75,"Jul 27, 2019 14:36:48",560008,12.9673,77.6433
10.2128,68,18,0.79,0.4198473282,11.76,10,60,"Jul 27, 2019 14:36:48",560008,12.9755,77.6234
25.1529,105,29.89230065,1.52,1.418091108,14.405,45.71844372,87,"Jul 27, 2019 13:22:31",560008,12.9673,77.6433
7.81915,71,21,0.53,0.3816793893,15.485,8.5,71,"Jul 27, 2019 13:22:31",560008,12.9755,77.6234
16.3119,102,217.0600382,2.069169596,2.478922124,14.31,21.20378705,265,"Jul 27, 2019 12:34:57",560008,12.9673,77.6433
2.71277,53,13,0.39,0.4580152672,20.875,3.2,51,"Jul 27, 2019 12:34:57",560008,12.9755,77.6234
19.5213,105,20,NULL,3.282442748,14.405,21.9,79,"Jul 27, 2019 12:03:00",560008,12.9673,77.6433
3.08511,68,18,0.41,0.4961832061,21.95,3.4,62,"Jul 27, 2019 12:03:00",560008,12.9755,77.6234
14.6914,103,18.76477717,0.9253410632,2.113773284,12.25,18.69946399,73,"Jul 27, 2019 7:22:31",560008,12.9673,77.6433
