NO2,PM10,PM25,CO,SO2,OZONE,NOX,AQI,updatedAt,postalCode,lat,lng
1.70213,25,9,NULL,0.3053435115,14.015,2.3,39,"Jul 29, 2019 23:22:07",560001,12.9747,77.6094
8.54984,52.14465875,5,1.29,1.819735418,15.415,21.18328823,50,"Jul 29, 2019 23:22:07",560001,12.9911,77.592
10.4317,59.56426043,5,1.29,2.013984011,15.415,25.65879937,50,"Jul 29, 2019 23:22:07",560001,12.9841,77.5889
9.54175,56.00993098,9,1.29,1.669706799,14.015,22.73039567,48,"Jul 29, 2019 23:22:07",560001,12.9812,77.5951
5.79481,108.7933465,9,0.735676789,1.918890362,15.68,11.77605066,81,"Jul 29, 2019 21:34:17",560001,12.9797,77.5925
5.49706,101.5953933,9,0.7054840322,1.798119335,15.68,10.98862356,76,"Jul 29, 2019 21:34:17",560001,12.9687,77.5875
18.2496,102,24.45599899,0.7108711853,1.226293759,15.485,36.41288597,78,"Jul 29, 2019 21:34:17",560001,12.9288,77.6764
4.95415,88.47090745,9,0.6504316588,1.577909841,15.68,9.552857661,66,"Jul 29, 2019 21:34:17",560001,12.978,77.6058
5.71151,106.7794712,9,0.7272293257,1.885100509,15.68,11.55574081,75,"Jul 29, 2019 21:34:17",560001,12.9779,77.5926
5.88179,110.896026,9,0.7444967532,1.954170219,15.68,12.00607532,78,"Jul 29, 2019 21:34:17",560001,12.9831,77.5928
5.95047,112.5562815,9,0.7514609122,1.982026855,15.68,12.18770059,84,"Jul 29, 2019 21:34:17",560001,12.9779,77.5896
2.28723,24,9,0.38,0.4961832061,15.68,2.5,41,"Jul 29, 2019 21:34:17",560001,12.9747,77.6094
5.59529,96.44754261,7,0.6671493553,1.934624655,13.15,11.6414724,70,"Jul 29, 2019 21:34:17",560001,12.9911,77.592
6.2655,115.7560882,7,0.7550556733,2.166545703,13.15,13.25154602,78,"Jul 29, 2019 21:34:17",560001,12.9841,77.5889
5.67685,105.94156,9,0.7237145974,1.871041596,15.68,11.4640767,79,"Jul 29, 2019 21:34:17",560001,12.9812,77.5951
6.7404,52.30996031,18,0.7237204331,2.404421434,14.505,14.7592202,60,"Jul 29, 2019 21:22:20",560001,12.9797,77.5925
6.27658,50.16144373,18,0.6826582838,2.232714535,14.505,13.62518025,61,"Jul 29, 2019 21:22:20",560001,12.9687,77.5875
6.56312,102,7.853335404,1.437262161,2.174215551,15.485,15.42000098,76,"Jul 29, 2019 21:22:20",560001,12.9288,77.6764
5.43089,46.24391684,18,0.6077870559,1.919630426,14.505,11.5574131,62,"Jul 29, 2019 21:22:20",560001,12.978,77.6058
6.61063,51.70883881,18,0.7122318829,2.356380516,14.505,14.44193347,62,"Jul 29, 2019 21:22:20",560001,12.9779,77.5926
6.87589,52.93758896,18,0.7357155844,2.454580772,14.505,15.09049805,61,"Jul 29, 2019 21:22:20",560001,12.9831,77.5928
6.98287,53.43315851,18,0.7451868406,2.494186104,14.505,15.35207186,59,"Jul 29, 2019 21:22:20",560001,12.9779,77.5896
1.2766,27,18,0.24,0.3816793893,14.505,1.4,61,"Jul 29, 2019 21:22:20",560001,12.9747,77.6094
5.77144,45.55941687,3,0.7183520209,2.362899156,13.855,13.54055358,41,"Jul 29, 2019 21:22:20",560001,12.9911,77.592
7.08725,52.58883788,3,0.8016316905,2.719021577,13.855,16.28261381,45,"Jul 29, 2019 21:22:20",560001,12.9841,77.5889
6.55664,51.45873075,18,0.7074518524,2.336392176,14.505,14.30992028,59,"Jul 29, 2019 21:22:20",560001,12.9812,77.5951
19.5186,132.5405218,10,0.9590828624,2.022533819,16.465,46.58039369,92,"Jul 29, 2019 20:17:02",560001,12.9797,77.5925
18.1326,123.6662668,10,0.9107744516,1.902684708,16.465,42.94035493,81,"Jul 29, 2019 20:17:02",560001,12.9687,77.5875
13.7144,102,35.73955245,0.5549156587,1.386768708,15.485,30.21377601,104,"Jul 29, 2019 20:17:02",560001,12.9288,77.6764
15.6055,107.4852731,10,0.822690654,1.684156203,16.465,36.30324078,75,"Jul 29, 2019 20:17:02",560001,12.978,77.6058
19.1308,130.0576434,10,0.9455669211,1.989001903,16.465,45.5619675,89,"Jul 29, 2019 20:17:02",560001,12.9779,77.5926
19.9234,135.1328857,10,0.9731948052,2.057544364,16.465,47.64372857,90,"Jul 29, 2019 20:17:02",560001,12.9831,77.5928
20.2431,137.1797913,10,0.9843374596,2.085188354,16.465,48.48332758,96,"Jul 29, 2019 20:17:02",560001,12.9779,77.5896
3.19149,28,10,0.39,0.6106870229,16.465,3.7,45,"Jul 29, 2019 20:17:02",560001,12.9747,77.6094
17.8111,119.3350315,9,0.8464515911,1.996804133,16.975,42.17961292,80,"Jul 29, 2019 20:17:02",560001,12.9911,77.592
21.2524,142.3078826,9,0.9883354727,2.244029616,16.975,51.18307054,95,"Jul 29, 2019 20:17:02",560001,12.9841,77.5889
18.9695,129.0245945,10,0.9399433558,1.97505031,16.465,45.13823186,91,"Jul 29, 2019 20:17:02",560001,12.9812,77.5951
26.8428,128.1884152,11,1.734143903,1.851169791,13.62,63.34631692,85,"Jul 29, 2019 17:08:42",560001,12.9797,77.5925
25.1241,120.4475962,11,1.642961777,1.739387448,13.62,58.56318039,79,"Jul 29, 2019 17:08:42",560001,12.9687,77.5875
24.5428,102,44.48088415,0.6401778651,1.43528439,15.485,51.773772,123,"Jul 29, 2019 17:08:42",560001,12.9288,77.6764
21.9902,106.3332687,11,1.476703609,1.535567592,13.62,49.84178338,77,"Jul 29, 2019 17:08:42",560001,12.978,77.6058
26.362,126.0226545,11,1.708632564,1.819894832,13.62,62.00806977,87,"Jul 29, 2019 17:08:42",560001,12.9779,77.5926
27.3449,130.4496776,11,1.760780195,1.883823857,13.62,64.74357565,91,"Jul 29, 2019 17:08:42",560001,12.9831,77.5928
27.7414,132.2351487,11,1.781811955,1.909607194,13.62,65.84683772,86,"Jul 29, 2019 17:08:42",560001,12.9779,77.5896
6.59574,37,11,0.66,0.534351145,13.62,7,50,"Jul 29, 2019 17:08:42",560001,12.9747,77.6094
24.708,116.5741659,9,1.47916896,1.808259602,13.68,57.49009986,83,"Jul 29, 2019 17:08:42",560001,12.9911,77.592
28.9827,136.6522774,9,1.76447894,2.046655603,13.68,69.35128392,96,"Jul 29, 2019 17:08:42",560001,12.9841,77.5889
26.1619,125.1215485,11,1.698018084,1.806882288,13.62,61.45126652,89,"Jul 29, 2019 17:08:42",560001,12.9812,77.5951
21.4273,123.8322035,11,1.377126506,2.236085854,14.405,48.55385699,82,"Jul 29, 2019 16:46:31",560001,12.9797,77.5925
20.227,117.1402809,11,1.317948703,2.078668657,14.405,45.10282489,85,"Jul 29, 2019 16:46:31",560001,12.9687,77.5875
14.9679,102,20.98488852,0.7383467357,1.562171559,15.485,32.43333115,76,"Jul 29, 2019 16:46:31",560001,12.9288,77.6764
18.0383,104.9384728,11,1.210046051,1.79163987,14.405,38.8103386,78,"Jul 29, 2019 16:46:31",560001,12.978,77.6058
21.0914,121.9599077,11,1.360569478,2.192042973,14.405,47.58831192,88,"Jul 29, 2019 16:46:31",560001,12.9779,77.5926
21.7779,125.7870604,11,1.394413636,2.282070858,14.405,49.56197889,87,"Jul 29, 2019 16:46:31",560001,12.9831,77.5928
22.0548,127.3305966,11,1.408063388,2.318380176,14.405,50.35798227,85,"Jul 29, 2019 16:46:31",560001,12.9779,77.5896
7.28723,45,11,0.68,0.3816793893,14.405,7.9,50,"Jul 29, 2019 16:46:31",560001,12.9747,77.6094
19.8613,115.9310423,20,1.163348496,2.171866751,6.4,44.38108214,78,"Jul 29, 2019 16:46:31",560001,12.9911,77.592
22.8777,132.4049948,20,1.368463238,2.509152945,6.4,52.91724828,86,"Jul 29, 2019 16:46:31",560001,12.9841,77.5889
20.9517,121.1809034,11,1.353680611,2.173718092,14.405,47.18657848,86,"Jul 29, 2019 16:46:31",560001,12.9812,77.5951
31.0046,127.2532526,13,1.682392796,2.038354322,14.31,76.14698683,84,"Jul 29, 2019 16:22:03",560001,12.9797,77.5925
28.8468,119.0824888,13,1.584568264,1.907442216,14.31,70.20082531,79,"Jul 29, 2019 16:22:03",560001,12.9687,77.5875
36.9574,102,49.7511054,0.5399556615,1.349448952,15.485,78.53554481,136,"Jul 29, 2019 16:22:03",560001,12.9288,77.6764
24.9123,104.1842155,13,1.406198574,1.668741849,14.31,59.35881088,72,"Jul 29, 2019 16:22:03",560001,12.978,77.6058
30.4009,124.9672001,13,1.655023015,2.001727153,14.31,74.4833434,87,"Jul 29, 2019 16:22:03",560001,12.9779,77.5926
31.635,129.6401114,13,1.71096948,2.076596609,14.31,77.88399058,90,"Jul 29, 2019 16:22:03",560001,12.9831,77.5928
32.1327,131.5247521,13,1.733533356,2.106792352,14.31,79.25551205,85,"Jul 29, 2019 16:22:03",560001,12.9779,77.5896
5.58511,31,13,0.53,0.4961832061,14.31,6.1,50,"Jul 29, 2019 16:22:03",560001,12.9747,77.6094
27.8561,114.2885556,13,1.455434738,2.011345954,13.005,68.2472242,84,"Jul 29, 2019 16:22:03",560001,12.9911,77.592
33.4163,135.7731682,13,1.742286934,2.280939456,13.005,83.24836025,90,"Jul 29, 2019 16:22:03",560001,12.9841,77.5889
30.1497,124.0160443,13,1.643635296,1.98648772,14.31,73.79115281,81,"Jul 29, 2019 16:22:03",560001,12.9812,77.5951
12.238,111.4385121,14,1.183104684,1.995069561,19.405,26.52473827,78,"Jul 29, 2019 13:41:39",560001,12.9797,77.5925
11.5378,106.053332,14,1.129361577,1.871071827,19.405,24.68056469,77,"Jul 29, 2019 13:41:39",560001,12.9687,77.5875
9.54327,102,7.951113164,1.205333316,1.651738972,15.485,23.15422177,76,"Jul 29, 2019 13:41:39",560001,12.9288,77.6764
10.2611,96.23419066,14,1.031368353,1.644978873,19.405,21.31796572,68,"Jul 29, 2019 13:41:39",560001,12.978,77.6058
12.0421,109.9318225,14,1.1680682,1.960376925,19.405,26.00876721,80,"Jul 29, 2019 13:41:39",560001,12.9779,77.5926
12.4426,113.0116409,14,1.198804221,2.031292009,19.405,27.06346169,84,"Jul 29, 2019 13:41:39",560001,12.9831,77.5928
12.6041,114.2537683,14,1.211200424,2.059892907,19.405,27.48883252,81,"Jul 29, 2019 13:41:39",560001,12.9779,77.5896
3.98936,48,14,0.55,0.534351145,19.405,4.8,52,"Jul 29, 2019 13:41:39",560001,12.9747,77.6094
11.8509,103.5047875,16,1.088983147,1.935010076,16.59,25.01861085,71,"Jul 29, 2019 13:41:39",560001,12.9911,77.592
13.3931,117.4124923,16,1.233951461,2.204603578,16.59,29.28129616,86,"Jul 29, 2019 13:41:39",560001,12.9841,77.5889
11.9606,109.3049356,14,1.161811983,1.945942392,19.405,25.79408761,79,"Jul 29, 2019 13:41:39",560001,12.9812,77.5951
10.0155,49,16,1.089082862,1.802141493,21.365,21.12652067,58,"Jul 29, 2019 13:13:36",560001,12.9797,77.5925
9.39558,49,16,1.040774452,1.691281065,21.365,19.6132597,56,"Jul 29, 2019 13:13:36",560001,12.9687,77.5875
14.1381,107,8.306669582,0.6332,1.773197799,14.31,50.0008835,73,"Jul 29, 2019 13:13:36",560001,12.9288,77.6764
8.26525,49,16,0.952690654,1.489142197,21.365,16.85403474,56,"Jul 29, 2019 13:13:36",560001,12.978,77.6058
9.84205,49,16,1.075566921,1.771124471,21.365,20.7031338,55,"Jul 29, 2019 13:13:36",560001,12.9779,77.5926
10.1966,49,16,1.103194805,1.834526247,21.365,21.56857727,56,"Jul 29, 2019 13:13:36",560001,12.9831,77.5928
10.3396,49,16,1.11433746,1.860096937,21.365,21.91762092,56,"Jul 29, 2019 13:13:36",560001,12.9779,77.5896
2.71277,49,16,0.52,0.4961832061,21.365,3.3,58,"Jul 29, 2019 13:13:36",560001,12.9747,77.6094
9.36368,46,19,1.006325366,1.960064161,22.49,19.71154223,67,"Jul 29, 2019 13:13:36",560001,12.9911,77.592
10.8567,46,19,1.135871519,2.113697139,22.49,23.28331473,67,"Jul 29, 2019 13:13:36",560001,12.9841,77.5889
9.76989,49,16,1.069943356,1.758219247,21.365,20.52697562,57,"Jul 29, 2019 13:13:36",560001,12.9812,77.5951
13.3774,95.07054705,18,1.28558065,2.47835558,19.795,29.26221805,67,"Jul 29, 2019 12:47:07",560001,12.9797,77.5925
12.5895,91.66903107,18,1.223987426,2.313332573,19.795,27.16019832,65,"Jul 29, 2019 12:47:07",560001,12.9687,77.5875
9.59267,96,8.760003761,1.33222222,1.942154582,12.35,24.45999967,69,"Jul 29, 2019 12:47:07",560001,12.9288,77.6764
11.1529,85.46683068,18,1.111680584,2.012435631,19.795,23.32745208,70,"Jul 29, 2019 12:47:07",560001,12.978,77.6058
13.157,94.11885583,18,1.268347824,2.432184711,19.795,28.67410565,73,"Jul 29, 2019 12:47:07",560001,12.9779,77.5926
13.6076,96.06420422,18,1.303573377,2.526562407,19.795,29.87626396,68,"Jul 29, 2019 12:47:07",560001,12.9831,77.5928
13.7893,96.84878637,18,1.317780261,2.564626055,19.795,30.36110871,73,"Jul 29, 2019 12:47:07",560001,12.9779,77.5896
4.09574,55,18,0.56,0.534351145,19.795,4.5,59,"Jul 29, 2019 12:47:07",560001,12.9747,77.6094
11.9336,86.56090656,16,1.161767154,2.360700348,19.14,26.60991154,66,"Jul 29, 2019 12:47:07",560001,12.9911,77.592
14.0853,96.79042599,16,1.334495358,2.735070365,19.14,31.85498851,73,"Jul 29, 2019 12:47:07",560001,12.9841,77.5889
13.0652,93.72288654,18,1.261177779,2.412974441,19.795,28.42941027,72,"Jul 29, 2019 12:47:07",560001,12.9812,77.5951
11.5289,103.0404349,14,0.8018602165,1.539874517,19.7,24.55223637,71,"Jul 29, 2019 10:38:23",560001,12.9797,77.5925
10.8573,98.28326412,14,0.7813291419,1.473957506,19.7,22.8330608,73,"Jul 29, 2019 10:38:23",560001,12.9687,77.5875
11.3296,90,9.333336058,0.9877,1.718405591,14.11,39.82177452,69,"Jul 29, 2019 10:38:23",560001,12.9288,77.6764
9.63269,89.60921215,14,0.743893528,1.353766828,19.7,19.69837865,69,"Jul 29, 2019 10:38:23",560001,12.978,77.6058
11.341,101.7094526,14,0.7961159415,1.521431963,19.7,24.0712378,75,"Jul 29, 2019 10:38:23",560001,12.9779,77.5926
11.7251,104.4301084,14,0.8078577922,1.559130316,19.7,25.05444513,71,"Jul 29, 2019 10:38:23",560001,12.9831,77.5928
11.8801,105.5273813,14,0.8125934203,1.574334511,19.7,25.45098434,79,"Jul 29, 2019 10:38:23",560001,12.9779,77.5896
3.61702,47,14,0.56,0.7633587786,19.7,4.3,54,"Jul 29, 2019 10:38:23",560001,12.9747,77.6094
11.1223,90.76046762,14,0.8066444541,1.575607832,18.6,23.22159477,66,"Jul 29, 2019 10:38:23",560001,12.9911,77.592
12.6161,105.2233703,14,0.8451998567,1.690979724,18.6,27.16504135,80,"Jul 29, 2019 10:38:23",560001,12.9841,77.5889
11.2628,101.155672,14,0.7937259262,1.513758587,19.7,23.87110917,78,"Jul 29, 2019 10:38:23",560001,12.9812,77.5951
12.297,123.1279635,10,0.7860872881,2.231909107,17.835,26.61516174,84,"Jul 29, 2019 6:22:15",560001,12.9797,77.5925
11.5602,116.4958225,10,0.7643485032,2.100766522,17.835,24.72086818,79,"Jul 29, 2019 6:22:15",560001,12.9687,77.5875
7.69622,88,10.54666787,0.5632357055,1.950636103,13.915,19.83066757,63,"Jul 29, 2019 6:22:15",560001,12.9288,77.6764
10.2167,104.4030182,10,0.7247107943,1.861645907,17.835,21.26688227,74,"Jul 29, 2019 6:22:15",560001,12.978,77.6058
12.0909,121.2723937,10,0.7800051145,2.195217453,17.835,26.08516789,86,"Jul 29, 2019 6:22:15",560001,12.9779,77.5926
12.5123,125.0653568,10,0.7924376623,2.270218722,17.835,27.1685263,88,"Jul 29, 2019 6:22:15",560001,12.9831,77.5928
12.6822,126.595104,10,0.7974518568,2.300467626,17.835,27.60545763,86,"Jul 29, 2019 6:22:15",560001,12.9779,77.5896
3.61702,45,10,0.53,0.6870229008,17.835,4.3,44,"Jul 29, 2019 6:22:15",560001,12.9747,77.6094
11.7393,107.4688645,17,0.7966444541,2.247335432,18.53,24.963986,74,"Jul 29, 2019 6:22:15",560001,12.9911,77.592
13.4243,127.0287913,17,0.8351998567,2.499858604,18.53,29.38551957,85,"Jul 29, 2019 6:22:15",560001,12.9841,77.5889
12.0051,120.5003485,10,0.7774745101,2.17995119,17.835,25.86465384,87,"Jul 29, 2019 6:22:15",560001,12.9812,77.5951
NULL,38,12,0.4,0.534351145,15.385,NULL,50,"Jul 29, 2019 4:33:36",560001,12.9797,77.5925
NULL,38,12,0.4,0.534351145,15.385,NULL,50,"Jul 29, 2019 4:33:36",560001,12.9687,77.5875
6.21159,42,30.63644098,0.9877866151,2.084139196,9.505,13.43066716,88,"Jul 29, 2019 4:33:36",560001,12.9288,77.6764
NULL,38,12,0.4,0.534351145,15.385,NULL,50,"Jul 29, 2019 4:33:36",560001,12.978,77.6058
NULL,38,12,0.4,0.534351145,15.385,NULL,50,"Jul 29, 2019 4:33:36",560001,12.9779,77.5926
NULL,38,12,0.4,0.534351145,15.385,NULL,50,"Jul 29, 2019 4:33:36",560001,12.9831,77.5928
NULL,38,12,0.4,0.534351145,15.385,NULL,50,"Jul 29, 2019 4:33:36",560001,12.9779,77.5896
NULL,38,12,0.4,0.534351145,15.385,NULL,50,"Jul 29, 2019 4:33:36",560001,12.9747,77.6094
NULL,42,12,0.45,1.374045802,14.045,NULL,50,"Jul 29, 2019 4:33:36",560001,12.9911,77.592
NULL,42,12,0.45,1.374045802,14.045,NULL,50,"Jul 29, 2019 4:33:36",560001,12.9841,77.5889
NULL,38,12,0.4,0.534351145,15.385,NULL,50,"Jul 29, 2019 4:33:36",560001,12.9812,77.5951
3.61702,40,12,0.45,0.572519084,12.84,4.1,51,"Jul 29, 2019 1:22:34",560001,12.9797,77.5925
3.61702,40,12,0.45,0.572519084,12.84,4.1,53,"Jul 29, 2019 1:22:34",560001,12.9687,77.5875
10.1343,58,58.80977001,0.9506132738,1.997795129,14.6,33.55599776,149,"Jul 29, 2019 1:22:34",560001,12.9288,77.6764
3.61702,40,12,0.45,0.572519084,12.84,4.1,53,"Jul 29, 2019 1:22:34",560001,12.978,77.6058
3.61702,40,12,0.45,0.572519084,12.84,4.1,51,"Jul 29, 2019 1:22:34",560001,12.9779,77.5926
3.61702,40,12,0.45,0.572519084,12.84,4.1,51,"Jul 29, 2019 1:22:34",560001,12.9831,77.5928
3.61702,40,12,0.45,0.572519084,12.84,4.1,52,"Jul 29, 2019 1:22:34",560001,12.9779,77.5896
3.61702,40,12,0.45,0.572519084,12.84,4.1,51,"Jul 29, 2019 1:22:34",560001,12.9747,77.6094
3.7766,31,10,0.54,NULL,12.69,6.1,44,"Jul 29, 2019 1:22:34",560001,12.9911,77.592
3.7766,31,10,0.54,NULL,12.69,6.1,46,"Jul 29, 2019 1:22:34",560001,12.9841,77.5889
3.61702,40,12,0.45,0.572519084,12.84,4.1,53,"Jul 29, 2019 1:22:34",560001,12.9812,77.5951
6.91489,55,24,0.47,0.4580152672,14.505,7.4,77,"Jul 28, 2019 19:40:38",560001,12.9797,77.5925
6.91489,55,24,0.47,0.4580152672,14.505,7.4,80,"Jul 28, 2019 19:40:38",560001,12.9687,77.5875
14.1641,92,71.17421457,0.6670846029,2.020356213,15.19,27.62488926,156,"Jul 28, 2019 19:40:38",560001,12.9288,77.6764
6.91489,55,24,0.47,0.4580152672,14.505,7.4,78,"Jul 28, 2019 19:40:38",560001,12.978,77.6058
6.91489,55,24,0.47,0.4580152672,14.505,7.4,77,"Jul 28, 2019 19:40:38",560001,12.9779,77.5926
6.91489,55,24,0.47,0.4580152672,14.505,7.4,78,"Jul 28, 2019 19:40:38",560001,12.9831,77.5928
6.91489,55,24,0.47,0.4580152672,14.505,7.4,79,"Jul 28, 2019 19:40:38",560001,12.9779,77.5896
6.91489,55,24,0.47,0.4580152672,14.505,7.4,80,"Jul 28, 2019 19:40:38",560001,12.9747,77.6094
7.34043,39,16,0.74,1.374045802,15.24,9.4,55,"Jul 28, 2019 19:40:38",560001,12.9911,77.592
7.34043,39,16,0.74,1.374045802,15.24,9.4,55,"Jul 28, 2019 19:40:38",560001,12.9841,77.5889
6.91489,55,24,0.47,0.4580152672,14.505,7.4,79,"Jul 28, 2019 19:40:38",560001,12.9812,77.5951
2.18085,50,15,0.35,0.4580152672,16.365,2.4,53,"Jul 28, 2019 19:22:33",560001,12.9797,77.5925
2.18085,50,15,0.35,0.4580152672,16.365,2.4,53,"Jul 28, 2019 19:22:33",560001,12.9687,77.5875
11.3064,68,36.80710725,0.6061066823,2.024088189,15.485,34.28044036,104,"Jul 28, 2019 19:22:33",560001,12.9288,77.6764
2.18085,50,15,0.35,0.4580152672,16.365,2.4,56,"Jul 28, 2019 19:22:33",560001,12.978,77.6058
2.18085,50,15,0.35,0.4580152672,16.365,2.4,56,"Jul 28, 2019 19:22:33",560001,12.9779,77.5926
2.18085,50,15,0.35,0.4580152672,16.365,2.4,55,"Jul 28, 2019 19:22:33",560001,12.9831,77.5928
2.18085,50,15,0.35,0.4580152672,16.365,2.4,53,"Jul 28, 2019 19:22:33",560001,12.9779,77.5896
2.18085,50,15,0.35,0.4580152672,16.365,2.4,53,"Jul 28, 2019 19:22:33",560001,12.9747,77.6094
2.18085,48,15,0.38,1.145038168,18.445,4.6,56,"Jul 28, 2019 19:22:33",560001,12.9911,77.592
2.18085,48,15,0.38,1.145038168,18.445,4.6,55,"Jul 28, 2019 19:22:33",560001,12.9841,77.5889
2.18085,50,15,0.35,0.4580152672,16.365,2.4,54,"Jul 28, 2019 19:22:33",560001,12.9812,77.5951
14.5745,50,17,1.34,0.572519084,8.23,15.7,58,"Jul 28, 2019 15:22:30",560001,12.9797,77.5925
14.5745,50,17,1.34,0.572519084,8.23,15.7,58,"Jul 28, 2019 15:22:30",560001,12.9687,77.5875
21.3898,64,84.48621377,0.7829249883,1.959457491,14.21,56.72578011,167,"Jul 28, 2019 15:22:30",560001,12.9288,77.6764
14.5745,50,17,1.34,0.572519084,8.23,15.7,60,"Jul 28, 2019 15:22:30",560001,12.978,77.6058
14.5745,50,17,1.34,0.572519084,8.23,15.7,60,"Jul 28, 2019 15:22:30",560001,12.9779,77.5926
14.5745,50,17,1.34,0.572519084,8.23,15.7,57,"Jul 28, 2019 15:22:30",560001,12.9831,77.5928
14.5745,50,17,1.34,0.572519084,8.23,15.7,57,"Jul 28, 2019 15:22:30",560001,12.9779,77.5896
14.5745,50,17,1.34,0.572519084,8.23,15.7,59,"Jul 28, 2019 15:22:30",560001,12.9747,77.6094
16.8085,47,14,0.86,1.374045802,10.23,18.6,53,"Jul 28, 2019 15:22:30",560001,12.9911,77.592
16.8085,47,14,0.86,1.374045802,10.23,18.6,54,"Jul 28, 2019 15:22:30",560001,12.9841,77.5889
14.5745,50,17,1.34,0.572519084,8.23,15.7,57,"Jul 28, 2019 15:22:30",560001,12.9812,77.5951
14.5213,39,17,1.16,0.4580152672,8.035,14.9,59,"Jul 28, 2019 14:52:19",560001,12.9797,77.5925
14.5213,39,17,1.16,0.4580152672,8.035,14.9,58,"Jul 28, 2019 14:52:19",560001,12.9687,77.5875
19.813,48,76.78399112,0.9331561291,1.779135239,14.8,43.78756109,165,"Jul 28, 2019 14:52:19",560001,12.9288,77.6764
14.5213,39,17,1.16,0.4580152672,8.035,14.9,57,"Jul 28, 2019 14:52:19",560001,12.978,77.6058
14.5213,39,17,1.16,0.4580152672,8.035,14.9,60,"Jul 28, 2019 14:52:19",560001,12.9779,77.5926
14.5213,39,17,1.16,0.4580152672,8.035,14.9,58,"Jul 28, 2019 14:52:19",560001,12.9831,77.5928
14.5213,39,17,1.16,0.4580152672,8.035,14.9,60,"Jul 28, 2019 14:52:19",560001,12.9779,77.5896
14.5213,39,17,1.16,0.4580152672,8.035,14.9,58,"Jul 28, 2019 14:52:19",560001,12.9747,77.6094
16.4362,35,14,0.96,1.297709924,9.68,18.4,51,"Jul 28, 2019 14:52:19",560001,12.9911,77.592
16.4362,35,14,0.96,1.297709924,9.68,18.4,52,"Jul 28, 2019 14:52:19",560001,12.9841,77.5889
14.5213,39,17,1.16,0.4580152672,8.035,14.9,59,"Jul 28, 2019 14:52:19",560001,12.9812,77.5951
2.97872,48,14,0.5,0.4580152672,18.915,3.9,52,"Jul 28, 2019 11:26:41",560001,12.9797,77.5925
2.97872,48,14,0.5,0.4580152672,18.915,3.9,53,"Jul 28, 2019 11:26:41",560001,12.9687,77.5875
11.2239,86,39.88888594,0.5947201032,1.686683877,14.405,24.28044322,116,"Jul 28, 2019 11:26:41",560001,12.9288,77.6764
2.97872,48,14,0.5,0.4580152672,18.915,3.9,53,"Jul 28, 2019 11:26:41",560001,12.978,77.6058
2.97872,48,14,0.5,0.4580152672,18.915,3.9,54,"Jul 28, 2019 11:26:41",560001,12.9779,77.5926
2.97872,48,14,0.5,0.4580152672,18.915,3.9,53,"Jul 28, 2019 11:26:41",560001,12.9831,77.5928
2.97872,48,14,0.5,0.4580152672,18.915,3.9,52,"Jul 28, 2019 11:26:41",560001,12.9779,77.5896
2.97872,48,14,0.5,0.4580152672,18.915,3.9,52,"Jul 28, 2019 11:26:41",560001,12.9747,77.6094
3.67021,45,11,0.71,1.335877863,19.54,5.6,50,"Jul 28, 2019 11:26:41",560001,12.9911,77.592
3.67021,45,11,0.71,1.335877863,19.54,5.6,47,"Jul 28, 2019 11:26:41",560001,12.9841,77.5889
2.97872,48,14,0.5,0.4580152672,18.915,3.9,53,"Jul 28, 2019 11:26:41",560001,12.9812,77.5951
3.29787,53,15,0.45,0.4580152672,21.365,3.9,55,"Jul 28, 2019 7:22:16",560001,12.9797,77.5925
3.29787,53,15,0.45,0.4580152672,21.365,3.9,53,"Jul 28, 2019 7:22:16",560001,12.9687,77.5875
9.54587,78,31.22933088,0.873368905,1.591687965,14.505,22.45333213,87,"Jul 28, 2019 7:22:16",560001,12.9288,77.6764
3.29787,53,15,0.45,0.4580152672,21.365,3.9,56,"Jul 28, 2019 7:22:16",560001,12.978,77.6058
3.29787,53,15,0.45,0.4580152672,21.365,3.9,55,"Jul 28, 2019 7:22:16",560001,12.9779,77.5926
3.29787,53,15,0.45,0.4580152672,21.365,3.9,53,"Jul 28, 2019 7:22:16",560001,12.9831,77.5928
3.29787,53,15,0.45,0.4580152672,21.365,3.9,56,"Jul 28, 2019 7:22:16",560001,12.9779,77.5896
3.29787,53,15,0.45,0.4580152672,21.365,3.9,55,"Jul 28, 2019 7:22:16",560001,12.9747,77.6094
3.08511,50,18,0.73,1.030534351,18.005,5,60,"Jul 28, 2019 7:22:16",560001,12.9911,77.592
3.08511,50,18,0.73,1.030534351,18.005,5,61,"Jul 28, 2019 7:22:16",560001,12.9841,77.5889
3.29787,53,15,0.45,0.4580152672,21.365,3.9,56,"Jul 28, 2019 7:22:16",560001,12.9812,77.5951
2.92553,54,17,0.44,0.4580152672,20.285,3.2,59,"Jul 28, 2019 6:22:16",560001,12.9797,77.5925
2.92553,54,17,0.44,0.4580152672,20.285,3.2,58,"Jul 28, 2019 6:22:16",560001,12.9687,77.5875
10.0069,78,48.78666206,0.2802934559,1.533163782,13.915,22.97599874,136,"Jul 28, 2019 6:22:16",560001,12.9288,77.6764
2.92553,54,17,0.44,0.4580152672,20.285,3.2,60,"Jul 28, 2019 6:22:16",560001,12.978,77.6058
2.92553,54,17,0.44,0.4580152672,20.285,3.2,57,"Jul 28, 2019 6:22:16",560001,12.9779,77.5926
2.92553,54,17,0.44,0.4580152672,20.285,3.2,60,"Jul 28, 2019 6:22:16",560001,12.9831,77.5928
2.92553,54,17,0.44,0.4580152672,20.285,3.2,57,"Jul 28, 2019 6:22:16",560001,12.9779,77.5896
